date,country,net_injection,hdd,wind_weighted,day_sin,day_cos,day_of_week,is_weekend,stock_twh_lag_1,stock_fill_rate,hdd_wind,cold_weekend,net_injection_lag_1,net_injection_lag_7,hdd_roll_mean_7,wind_roll_mean_7
2016-05-04,BE,0.04180000000000006,7.2738795280456525,24.696104049682617,0.8367329140344921,-0.5476112038402312,2,0,1.5349,1.5349,179.6364856694717,0.0,0.009800000000000031,-0.04380000000000006,8.492658870560783,31.98367827279227
2016-05-05,BE,0.04299999999999993,4.505234432220458,25.223133087158203,0.8271893372462497,-0.5619233046832195,3,0,1.5767,1.5767,113.63612767274424,0.0,0.04180000000000006,-0.054400000000000004,7.505798929078239,29.64770644051688
2016-05-06,BE,0.045600000000000085,1.2644000530242927,23.44150161743164,0.8174009818249189,-0.5760691233798758,4,0,1.6197,1.6197,29.639435888049608,0.0,0.04299999999999993,-0.04279999999999995,6.319072716576713,26.168103081839426
2016-05-07,BE,0.04289999999999994,0.0,21.566972732543945,0.8073707443023492,-0.5900444739548627,5,1,1.6653,1.6653,0.0,0.0,0.045600000000000085,0.022199999999999998,4.983206050736563,26.041506358555385
2016-05-08,BE,0.045600000000000085,0.0,31.973190307617188,0.7971015927871943,-0.6038452208771035,6,1,1.7082,1.7082,0.0,0.0,0.04289999999999994,0.009099999999999886,3.6932620389120916,28.148045131138392
2016-05-09,BE,0.04810000000000003,0.0,32.241615295410156,0.7865965660866021,-0.6174672802835514,0,0,1.7538,1.7538,0.0,0.0,0.045600000000000085,0.018299999999999983,2.8037942613874165,27.58804212297712
2016-05-10,BE,0.06659999999999999,0.0,24.387176513671875,0.7758587728069828,-0.6309066211876704,1,0,1.8019,1.8019,0.0,0.0,0.04810000000000003,0.009800000000000031,1.863359144755772,26.21852765764509
2016-05-11,BE,0.05149999999999988,0.0,25.620771408081055,0.7648913904341226,-0.6441592666722685,2,0,1.8685,1.8685,0.0,0.0,0.06659999999999999,0.04180000000000006,0.8242334978921073,26.350622994559153
2016-05-12,BE,0.058599999999999985,0.0,32.61925506591797,0.753697664392914,-0.6572212950663319,3,0,1.92,1.92,0.0,0.0,0.05149999999999988,0.04299999999999993,0.18062857900347037,27.40721184866769
2016-05-13,BE,0.049000000000000155,0.5323176383972168,44.90629959106445,0.742280907086982,-0.6700888411055113,4,0,1.9786,1.9786,23.904415347473332,0.0,0.058599999999999985,0.045600000000000085,0.07604537691388812,30.47361155918666
2016-05-14,BE,0.04599999999999982,7.742733049392701,39.503334045410156,0.7306444969184916,-0.6827580970759147,5,1,2.0276,2.0276,305.8637700745971,7.742733049392701,0.049000000000000155,0.04289999999999994,1.1821500982557025,33.03594888959612
2016-05-15,BE,0.04479999999999995,7.739504528045655,35.281837463378906,0.7187918772884232,-0.6952253139408722,6,1,2.0736,2.0736,273.06394080559187,7.739504528045655,0.04599999999999982,0.045600000000000085,2.2877936022622243,33.50861276899065
2016-05-16,BE,0.03670000000000018,6.779712438583374,18.003599166870117,0.7067265555776158,-0.7074868024503348,0,0,2.1184,2.1184,122.0592252108986,0.0,0.04479999999999995,0.04810000000000003,3.2563239506312778,31.474610464913503
2016-05-17,BE,0.033199999999999896,4.404087209701538,30.76051902770996,0.6944521021088763,-0.719538934232584,1,0,2.1551,2.1551,135.47200841371824,0.0,0.03670000000000018,0.06659999999999999,3.8854792663029265,32.385087966918945
2016-05-18,BE,0.053300000000000125,3.6697128295898445,29.853965759277344,0.6819721490904629,-0.7313781428679254,2,0,2.1883,2.1883,109.55548116095599,0.0,0.033199999999999896,0.05149999999999988,4.409723956244333,32.989830017089844
2016-05-19,BE,0.046800000000000175,4.333254671096801,37.081748962402344,0.6692903895412567,-0.7430009249440493,3,0,2.2416,2.2416,160.68466190376893,0.0,0.053300000000000125,0.058599999999999985,5.02876033782959,33.62732914515904
2016-05-20,BE,0.04419999999999957,3.1051291942596464,37.842830657958984,0.6564105761979381,-0.7544038410927472,4,0,2.2884,2.2884,117.50687826945243,0.0,0.046800000000000175,0.049000000000000155,5.396304845809937,32.6182621547154
2016-05-21,BE,0.049200000000000355,0.0,30.147716522216797,0.6433365204044917,-0.765583517007675,5,1,2.3326,2.3326,0.0,0.0,0.04419999999999957,0.04599999999999982,4.2902001244681225,31.28174536568778
2016-05-22,BE,0.04369999999999985,1.4583591461181662,24.696102142333984,0.6300720909843687,-0.7765366444428655,6,1,2.3818,2.3818,36.0157864327412,1.4583591461181662,0.049200000000000355,0.04479999999999995,3.3928936413356245,29.76949746268136
2016-05-23,BE,0.03960000000000008,4.648671531677248,28.664682388305664,0.6166212130956382,-0.7872599821916922,0,0,2.4255,2.4255,133.25269298308675,0.0,0.04369999999999985,0.03670000000000018,3.0884592260633204,31.29250935145787
2016-05-24,BE,0.046499999999999986,5.4162750244140625,33.39472961425781,0.6029878670694714,-0.7977503570459932,1,0,2.4651,2.4651,180.87503995676525,0.0,0.03960000000000008,0.033199999999999896,3.2330574853079668,31.668825149536133
2016-05-25,BE,0.04579999999999984,4.604295396804812,22.33160972595215,0.5891760872322963,-0.8080046647350754,2,0,2.5116,2.5116,102.82132786444303,0.0,0.046499999999999986,0.053300000000000125,3.3665692806243905,30.594202859061106
2016-05-26,BE,0.05449999999999999,1.682108926773072,25.20256996154785,0.5751899607119775,-0.8180198708443175,3,0,2.5574,2.5574,42.39346790994252,0.0,0.04579999999999984,0.046800000000000175,2.9878341742924297,28.897177287510463
2016-05-27,BE,0.0416000000000003,0.0,30.04220962524414,0.5610336262283677,-0.8277930117131022,4,0,2.6119,2.6119,0.0,0.0,0.05449999999999999,0.04419999999999957,2.5442442893981942,27.782802854265487
2016-05-28,BE,0.034499999999999975,0.0,30.498180389404297,0.5467112728685939,-0.8373211953118121,5,1,2.6535,2.6535,0.0,0.0,0.0416000000000003,0.049200000000000355,2.5442442893981942,27.832869121006556
2016-05-29,BE,0.05889999999999995,0.23075523376465057,39.83168411254883,0.5322271388474397,-0.8466016020976267,6,1,2.688,2.688,9.191369578630923,0.23075523376465057,0.034499999999999975,0.04369999999999985,2.368872301919121,29.995095116751536
2016-05-30,BE,-0.016799999999999926,2.292733144760131,53.939964294433594,0.5175855102531889,-0.8556314858488706,0,0,2.7469,2.7469,123.66994396502592,0.0,0.05889999999999995,0.03960000000000008,2.0323096752166756,33.60584967476981
2016-05-31,BE,0.017799999999999816,0.32596330642700266,53.09603500366211,0.5027907197793043,-0.8644081744776648,1,0,2.7301,2.7301,17.30735912795757,0.0,-0.016799999999999926,0.046499999999999986,1.3051222869328096,36.420321873256135
2016-06-01,BE,-0.004100000000000215,0.732317399978637,43.205997467041016,0.4878471454423119,-0.8729290708206411,2,0,2.7479,2.7479,31.640503728547053,0.0,0.017799999999999816,0.04579999999999984,0.7519825731004991,39.40237726484026
2016-06-02,BE,-0.029699999999999616,1.1926297187805162,51.24660110473633,0.47275920928627757,-0.881191653407483,3,0,2.7438,2.7438,61.118219463998976,0.0,-0.004100000000000215,0.05449999999999999,0.6820569719587054,43.12295314243862
2016-06-03,BE,-0.011600000000000055,1.9298169612884521,39.2812614440918,0.4575313760742512,-0.8891934772070711,4,0,2.7141,2.7141,75.80564459561447,0.0,-0.029699999999999616,0.0416000000000003,0.9577451092856271,44.44281768798828
2016-06-04,BE,-0.017300000000000093,0.14283695220947124,22.53956413269043,0.44216815196707204,-0.8969321743510065,5,1,2.7025,2.7025,3.219482644843415,0.14283695220947124,-0.011600000000000055,0.034499999999999975,0.9781503881726944,43.30587250845773
2016-06-05,BE,0.0032999999999998586,0.0,32.361976623535156,0.42667408318992467,-0.9044054548343001,6,1,2.6852,2.6852,0.0,0.0,-0.017300000000000093,0.05889999999999995,0.9451853547777443,42.23877143859863
2016-06-06,BE,0.03620000000000001,0.0,28.167556762695312,0.4110537546870351,-0.9116111071930239,0,0,2.6885,2.6885,0.0,0.0,0.0032999999999998586,-0.016799999999999926,0.6176520483834399,38.556998934064595
2016-06-07,BE,0.00790000000000024,0.0,26.299718856811523,0.3953117887649151,-0.9185469991587165,1,0,2.7247,2.7247,0.0,0.0,0.03620000000000001,0.017799999999999816,0.571085861751011,34.72895377022879
2016-06-08,BE,0.02179999999999982,0.0,30.158458709716797,0.37945284372454435,-0.925211078289358,2,0,2.7326,2.7326,0.0,0.0,0.00790000000000024,-0.004100000000000215,0.4664690903254914,32.86501966203962
2016-06-09,BE,0.05040000000000022,1.7366919994354237,23.68351173400879,0.36348161248290634,-0.9316013725767187,3,0,2.7544,2.7544,41.13096534698804,0.0,0.02179999999999982,-0.029699999999999616,0.5441922732761925,28.9274354662214
2016-06-10,BE,-0.01130000000000031,0.7967967987060547,25.499080657958984,0.3474028211842774,-0.9377159910299093,4,0,2.8048,2.8048,20.317585838209197,0.0,0.05040000000000022,-0.011600000000000055,0.38233225005013566,26.958552496773855
2016-06-11,BE,0.017400000000000304,0.0,22.72566795349121,0.3312212278016865,-0.9435531242349544,5,1,2.7935,2.7935,0.0,0.0,-0.01130000000000031,-0.017300000000000093,0.3619269711630683,26.985138756888254
2016-06-12,BE,0.031199999999999672,0.25502519607544016,22.96111488342285,0.31494162072895193,-0.9491110448902284,6,1,2.8109,2.8109,5.85566282525562,0.25502519607544016,0.017400000000000304,0.0032999999999998586,0.3983591420309884,25.64215850830078
2016-06-13,BE,0.009400000000000297,1.3767962455749512,31.154043197631836,0.2985688173637202,-0.9543881083175908,0,0,2.8421,2.8421,42.89276970897936,0.0,0.031199999999999672,0.03620000000000001,0.5950443199702671,26.068799427577428
2016-06-14,BE,0.027499999999999858,1.8415879249572757,35.728981018066406,0.2821076626819194,-0.9593827529490743,1,0,2.8515,2.8515,65.7980600138988,0.0,0.009400000000000297,0.00790000000000024,0.8581283092498779,27.415836879185267
2016-06-15,BE,0.0501999999999998,2.519713115692138,28.339569091796875,0.26556302780405594,-0.9640935007889755,2,0,2.879,2.879,71.40758393366411,0.0,0.027499999999999858,0.02179999999999982,1.2180873257773261,27.155995505196707
2016-06-16,BE,0.0376000000000003,1.8215882778167725,21.26134490966797,0.24893980855376657,-0.9685189578512204,3,0,2.9292,2.9292,38.72941665807048,0.0,0.0501999999999998,0.05040000000000022,1.2302153655460903,26.80997167314802
2016-06-17,BE,0.0009999999999998899,2.0583580970764164,20.2753849029541,0.23224292400907015,-0.9726578145718654,4,0,2.9668,2.9668,41.7340026863365,0.0,0.0376000000000003,-0.01130000000000031,1.4104384081704278,26.063729422433035
2016-06-18,BE,0.04349999999999987,2.9440881252288804,31.452133178710938,0.21547731504673012,-0.976508846196619,5,1,2.9678,2.9678,92.59785180456015,2.9440881252288804,0.0009999999999998899,0.017400000000000304,1.8310224260602677,27.310367311750138
2016-06-19,BE,0.04360000000000008,2.3626298904418963,35.770668029785156,0.19864794288017112,-0.9800709131432666,6,1,3.0113,3.0113,84.51284948824474,2.3626298904418963,0.04349999999999987,0.031199999999999672,2.1321088109697617,29.140303475516184
2016-06-20,BE,0.036799999999999944,1.5462746620178223,40.10891342163086,0.18175978759137534,-0.9833429613388902,0,0,3.0549,3.0549,62.01939654493435,0.0,0.04360000000000008,0.009400000000000297,2.156320013318743,30.419570650373185
2016-06-21,BE,0.011200000000000099,0.3158588409423828,26.220752716064453,0.16481784665719793,-0.9863240225317866,1,0,3.0917,3.0917,8.282056561532954,0.0,0.036799999999999944,0.027499999999999858,1.9383587156023299,29.061252321515763
2016-06-22,BE,0.009399999999999853,0.0,22.96111488342285,0.14782713347053048,-0.9890132145779883,2,0,3.1029,3.1029,0.0,0.0,0.011200000000000099,0.0501999999999998,1.5783996990748814,28.292901720319474
2016-06-23,BE,0.04150000000000009,0.0,24.522314071655273,0.13079267585675922,-0.9914097417023038,3,0,3.1123,3.1123,0.0,0.0,0.009399999999999853,0.0376000000000003,1.318172802243914,28.75875445774623
2016-06-24,BE,0.044399999999999995,0.0,29.625179290771484,0.11371951458594969,-0.9935128947338007,4,0,3.1538,3.1538,0.0,0.0,0.04150000000000009,0.0009999999999998899,1.0241216455187117,30.094439370291575
2016-06-25,BE,0.03200000000000003,1.150650167465212,26.944744110107422,0.0966127018812031,-0.9953220513156602,5,1,3.1982,3.1982,31.003974322602392,1.150650167465212,0.044399999999999995,0.04349999999999987,0.7679162229810448,29.450526646205358
2016-06-26,BE,0.019600000000000062,1.8941926002502445,32.11272430419922,0.07947729992362097,-0.9968366760893436,6,1,3.2302,3.2302,60.82768475089034,1.8941926002502445,0.03200000000000003,0.04360000000000008,0.7009966100965231,28.927963256835938
2016-06-27,BE,0.01399999999999979,1.3313791751861572,38.19734191894531,0.062318379354325076,-0.998056320853012,0,0,3.2498,3.2498,50.85514557834904,0.0,0.019600000000000062,0.036799999999999944,0.6702972548348567,28.654881613595144
2016-06-28,BE,0.023800000000000043,0.0,35.32038497924805,0.04514101777397193,-0.9989806246941579,1,0,3.2638,3.2638,0.0,0.0,0.01399999999999979,0.011200000000000099,0.6251745632716591,29.95482907976423
2016-06-29,BE,0.02970000000000006,0.4655453681945829,46.88991165161133,0.02795029824021032,-0.999609314096404,2,0,3.2876,3.2876,21.82938118446086,0.0,0.023800000000000043,0.009399999999999853,0.6916810444423138,33.37322861807687
2016-06-30,BE,0.022600000000000176,0.20106773376464915,41.82511901855469,0.01075130776352193,-0.9999422030204416,3,0,3.3173,3.3173,8.409681895497517,0.0,0.02970000000000006,0.04150000000000009,0.7204050064086923,35.845057896205354
2016-07-01,BE,0.041999999999999815,0.0,41.78791809082031,-0.00645086419810515,-0.9999791929590823,4,0,3.3399,3.3399,0.0,0.0,0.022600000000000176,0.044399999999999995,0.7204050064086923,37.58259201049805
2016-07-02,BE,0.03970000000000029,1.9569001674652107,41.79877471923828,-0.023651127245231586,-0.9997202729664083,5,1,3.3819,3.3819,81.796029247918,1.9569001674652107,0.041999999999999815,0.03200000000000003,0.8355835778372634,39.70459638323103
2016-07-03,BE,0.020199999999999996,1.7478386878967296,35.75436019897461,-0.04084439154329611,-0.9991655196610109,6,1,3.4216,3.4216,62.492854016762834,1.7478386878967296,0.03970000000000029,0.019600000000000062,0.8146758760724756,40.22483008248465
2016-07-04,BE,0.02169999999999961,0.0,29.32840347290039,-0.05802556932878035,-0.9983150972033183,0,0,3.4418,3.4418,0.0,0.0,0.020199999999999996,0.01399999999999979,0.6244788510458817,38.95783887590681
2016-07-05,BE,-0.0013999999999998458,0.5739835739135764,41.260459899902344,-0.07518957641475855,-0.9971692572470178,1,0,3.4635,3.4635,23.68282623466375,0.0,0.02169999999999961,0.023800000000000043,0.706476504462107,39.80642100742885
2016-07-06,BE,0.044399999999999995,0.8680461406707778,25.779619216918945,-0.09233133369539122,-0.9957283388645872,2,0,3.4621,3.4621,22.377898969208708,0.0,-0.0013999999999998458,0.02970000000000006,0.7639766148158491,36.79066494532994
2016-07-07,BE,0.024599999999999955,0.0,19.930477142333984,-0.10944576864891556,-0.993992768446958,3,0,3.5065,3.5065,0.0,0.0,0.044399999999999995,0.022600000000000176,0.7352526528494706,33.662858963012695
2016-07-08,BE,0.020999999999999908,0.0,38.45939254760742,-0.12652781683868314,-0.9919630595773397,4,0,3.5311,3.5311,0.0,0.0,0.024599999999999955,0.041999999999999815,0.7352526528494706,33.18735531398228
2016-07-09,BE,0.06170000000000009,0.0,34.57686996459961,-0.1435724234118113,-0.9896398128792412,5,1,3.5521,3.5521,0.0,0.0,0.020999999999999908,0.03970000000000029,0.45569548606872623,32.15565463474819
2016-07-10,BE,0.05940000000000012,0.0,38.268524169921875,-0.16057454459499376,-0.9870237158387383,6,1,3.6138,3.6138,0.0,0.0,0.06170000000000009,0.020199999999999996,0.20600424494062203,32.51482091631208
2016-07-11,BE,0.055600000000000094,0.0,48.91365432739258,-0.17752914918703497,-0.984115542601034,0,0,3.6732,3.6732,0.0,0.0,0.05940000000000012,0.02169999999999961,0.20600424494062203,35.31271389552525
2016-07-12,BE,0.04489999999999972,0.08179664611816406,31.673860549926758,-0.19443122004766195,-0.9809161537413774,1,0,3.7288,3.7288,2.5908155625984364,0.0,0.055600000000000094,-0.0013999999999998458,0.13569182668413454,33.9431997026716
2016-07-13,BE,0.0535000000000001,2.391901206970216,28.24107551574707,-0.2112757555821793,-0.9774264960104055,2,0,3.7737,3.7737,67.54986261225243,0.0,0.04489999999999972,0.044399999999999995,0.3533854075840543,34.2948363167899
2016-07-14,BE,0.06200000000000028,2.696274805068972,26.366159439086914,-0.2280577712215198,-0.9736476020539838,3,0,3.8272,3.8272,71.09041140204151,0.0,0.0535000000000001,0.024599999999999955,0.7385675225939075,35.214219502040315
2016-07-15,BE,0.07999999999999963,0.9228381156921373,28.22041893005371,-0.24477230089725957,-0.9695805901076308,4,0,3.8892,3.8892,26.042878229453486,0.0,0.06200000000000028,0.020999999999999908,0.8704015391213556,33.75150898524693
2016-07-16,BE,0.05930000000000035,0.0,29.808345794677734,-0.2614143985111562,-0.965226663665613,5,1,3.9692,3.9692,0.0,0.0,0.07999999999999963,0.06170000000000009,0.8704015391213556,33.070291246686665
2016-07-17,BE,0.06170000000000009,0.0,25.729297637939453,-0.2779791393987801,-0.9605871111248129,6,1,4.0285,4.0285,0.0,0.0,0.05930000000000035,0.05940000000000012,0.8704015391213556,31.278973170689174
2016-07-18,BE,0.049100000000000144,0.0,18.67147445678711,-0.2944616217868012,-0.9556633054034704,0,0,4.0902,4.0902,0.0,0.0,0.06170000000000009,0.055600000000000094,0.8704015391213556,26.958661760602677
2016-07-19,BE,0.05969999999999942,0.0,26.932714462280273,-0.3108569682435036,-0.9504567035349151,1,0,4.1393,4.1393,0.0,0.0,0.049100000000000144,0.04489999999999972,0.8587163039616179,26.281355176653182
2016-07-20,BE,0.04530000000000012,0.0,32.11272430419922,-0.3271603271220951,-0.9449688462364056,2,0,4.199,4.199,0.0,0.0,0.05969999999999942,0.0535000000000001,0.5170161315373013,26.834447860717773
2016-07-21,BE,0.06170000000000009,0.0,22.862125396728516,-0.34336687399638804,-0.939201357453208,3,0,4.2443,4.2443,0.0,0.0,0.04530000000000012,0.06200000000000028,0.13183401652744817,26.333871568952286
2016-07-22,BE,0.06390000000000029,0.0,23.03999900817871,-0.3594718130884232,-0.9331559438780432,4,0,4.306,4.306,0.0,0.0,0.06170000000000009,0.07999999999999963,0.0,25.593811580113
2016-07-23,BE,0.0613999999999999,0.0,22.691425323486328,-0.3754703786876202,-0.9268343944460494,5,1,4.3699,4.3699,0.0,0.0,0.06390000000000029,0.05930000000000035,0.0,24.57710865565709
